Dates,Emerging Market Stocks,Foreign Developed Stocks,US Stocks - Growth (Large Cap),US Stocks - Growth (Small Cap),US Stocks - Value (Large Cap),US Stocks - Momentum,US Stocks - Size (Large Cap),US Stocks - Size (Small Cap),US Government Bonds - Long Term,US Government Bonds - Short Term,Municipal Bonds,TIPS,US Corporate Bonds - High Yield,US Corporate Bonds - Investment Grade,Emerging Market Bonds - USD,Global Aggregate Bonds ex-US,Gold
09/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2017,0.005770333,0.002029305,0.004008093,-0.000813857,0.002469794,0.00107,0.00323915,-0.000396064,-0.00066122,0,0,-0.000791947,0.000229393,0.000744204,-0.000519589,0.000363662,-0.004170142
12/12/2017,-0.006095397,0.000673967,0.000261185,-0.005049337,0.00343155,0.000777517,0.001716332,-0.003105278,-0.000850435,-0.000272173,0,0.000792575,-0.000458136,-0.000743651,0.000346573,-0.001087206,0.001675042
13/12/2017,0.010822454,0.004269972,0.001244019,0.008949528,-0.002280087,-0.000679569,-0.00024477,0.005964566,0.004066232,9.07E-05,0.003880846,0.001758807,0.000572525,0.003472063,0.002856908,0.00108839,0.008361204
14/12/2017,-0.006958387,-0.004699462,-0.002745738,-0.010438737,-0.005449215,-0.005054288,-0.003958439,-0.011068204,-0.000376347,9.07E-05,-0.000581176,0,-0.00206002,0.001812132,0.00051767,0.000180919,-0.001658375
15/12/2017,0.002694177,-0.000673816,0.00871488,0.014320037,0.007688292,0.011137127,0.008399334,0.014257091,-0.000188866,9.07E-05,-0.000966094,0,0.000114894,0.001397731,0.001294561,0.000904433,0.00166113
16/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/2017,0.010752636,0.011249922,0.006103987,0.012178158,0.006577096,0.007825581,0.006216473,0.013531296,-0.002261222,-0.000181449,-0.000193406,-0.001755719,0.001031746,-0.002956134,0.001033994,-0.000361446,0.004145937
19/12/2017,-0.004547057,-0.003115392,-0.003379143,-0.005376706,-0.003784235,-0.003642675,-0.003634096,-0.007906927,-0.004533316,9.07E-05,-0.00319553,-0.002990599,-0.002061908,-0.005105819,-0.002152236,-0.00343836,0.000825764
20/12/2017,0.001992763,-0.000668853,-0.001431493,0.002515672,0.00035198,-0.000192852,-0.000770272,0.001959796,-0.002941712,9.07E-05,-0.001845466,-0.003352729,0.000803904,-0.002648743,-0.001552466,-0.00036452,0.002475248
21/12/2017,0.006873629,0.003159948,-0.001039899,0.003669823,0.004922834,-0.000788842,0.002028023,0.00436384,0.00070591,0.000106685,0.002725646,0.002616323,0.001040695,0.00269021,-7.67E-05,-0.000907392,0.002469136
22/12/2017,0.008085268,0.002473015,-0.00091244,-0.001385737,0.000349505,-0.000193041,-0.000202357,-0.001824506,0.000380609,0,-0.001359119,0.000618776,0.000920474,0.000746564,0.003293997,0.000181643,0.005747126
23/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/12/2017,-0.001246879,0.000224561,-0.002478281,0.00069383,8.78E-05,-0.002608379,-0.001158205,0.000587405,0.000381091,9.07E-05,0.002692066,0.000883582,0.001494123,0.001326235,0.000518564,0.00020028,0.005714286
27/12/2017,0.003390203,0.00246636,0.001503349,5.33E-05,-0.00034998,0.0026152,0.000570166,-0.000978434,0.004282509,-9.07E-05,0.003105625,0.004149055,0.000459128,0.005545806,0.000950207,0.001841192,0.00487013
28/12/2017,0.006935242,0.003132166,0.001828335,0.003894173,0.002099357,0.002029144,0.001872236,0.003918106,-0.001232171,0.000362859,-0.000193037,0.000351434,-0.000458917,-0.000658587,0.000344676,-0.001470247,0.004846527
29/12/2017,0.004945743,0.000221641,-0.004562496,-0.007970154,-0.002880726,-0.005592477,-0.003453435,-0.008261251,0.001612856,0,0.000289611,0.002548425,0.001492437,0.001318041,0.001294061,0.000736206,0.00562701
30/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2018,0.019332741,0.008693838,0.009033441,0.009747839,0.005164621,0.007854123,0.007338582,0.009445104,-0.003315312,-9.07E-05,-0.001451346,-0.002454059,0.000916345,-0.006663358,0.002583727,-0.002208688,0.012789768
03/01/2018,0.008792984,0.006187974,0.00849938,0.003236068,0.004092977,0.010005732,0.00594919,0.001039815,0.001045582,0,0.000193298,0.000966304,0.004809251,0.001822062,-0.000429686,0.000737293,-0.002367798
04/01/2018,0.00410118,0.00900575,0.003601193,0.002273609,0.005377819,0.008381962,0.004385117,0.002661023,-0.000474427,0.00018138,-0.001354686,0.000263489,0.0017091,-0.000330682,0.0025787,0.000185036,0.005537975
05/01/2018,0.008510619,0.004788838,0.009357283,0.003217837,0.003019207,0.008030019,0.006409107,0.002071423,-0.001235097,0,0.001356524,-0.000175424,0.000682581,-0.000330791,0.000599748,0,-0.001573564
06/01/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/01/2018,0.000674742,-0.000433846,0.002476798,-0.000683468,0.001547938,0.00281082,0.002069729,0.001550755,-0.000475239,0,0,-0.001053297,-0.00079607,-8.27E-05,-0.001798689,0.000185002,0
09/01/2018,-0.002191434,0.000866495,0.002534187,0.001104819,0.001459921,0.00373843,0.002104978,-0.001354876,-0.004757785,0,-0.001936328,-0.003251328,-0.003071696,-0.003640205,-0.003090294,-0.000553206,-0.004728132
10/01/2018,-0.006424325,-0.002597235,-0.002842477,-0.001734701,-8.61E-05,-0.001024151,-0.001704449,0.000129338,-0.000286391,-9.07E-05,-0.001359176,-0.000352996,-0.002168144,0.000664274,-0.002927104,-0.001105327,0.002375297
11/01/2018,0.007146002,0.006512359,0.005955272,0.016849299,0.008747512,0.00680305,0.007384934,0.017178921,0.000669277,9.07E-05,-0.000777463,-0.001058221,0.003316605,0.002406393,0.001295099,0,0.002369668
12/01/2018,0.009965375,0.009490912,0.007181025,0.003935557,0.00586587,0.00953443,0.006621146,0.004190806,-0.000668829,9.07E-05,-0.000584017,0.000971397,-0.001709685,0.00016556,0.00146595,-0.000554125,0.013396375
13/01/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/01/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/2018,-0.005352175,-0.001068232,-0.002251204,-0.01299803,-0.004310543,-0.002200549,-0.003641121,-0.012772119,0.000477875,9.07E-05,0.000584359,0.001675616,-0.000571231,0.000910428,8.61E-05,0.000923487,0
17/01/2018,0.012948252,0.005348424,0.011344263,0.00940644,0.007045461,0.016633202,0.00966682,0.009478986,-0.002198183,9.07E-05,0.000778068,-0.000704552,0.000114528,-0.002728799,0.000258389,-0.000737428,-0.006998445
18/01/2018,0.00099548,-0.002340416,-0.000186416,-0.004607631,-0.002613209,-0.00108466,-0.001362506,-0.006852316,-0.003161685,9.06E-05,0,-0.000881169,-0.001027929,-0.00389666,-0.002323849,-0.000368986,-0.001566171
19/01/2018,0.008126111,0.004478268,0.004526937,0.013990879,0.00422531,0.005882117,0.00424822,0.013159606,-0.002594693,0,-0.0001939,-0.001675469,0.001028987,-0.003079936,-0.002847635,0.000369122,0.002352941
20/01/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/2018,0.005758836,0.005307136,0.007590061,0.006924559,0.008499577,0.006116532,0.008033046,0.005359344,-0.000385046,9.06E-05,-0.000680645,-0.000529713,0.000913955,-0.000918486,0.000173109,0.000737972,0.002347418
23/01/2018,0.003924762,0.003167471,0.003858549,0.004839277,0.000167003,0.001252448,0.002271487,0.003198464,0.002891182,-9.06E-05,9.70E-05,0.001502506,0.002967101,0.004345923,0.00190334,0.000737428,0.005464481
24/01/2018,0.008960115,0.003158998,-0.0024408,-0.007249299,0.002502825,-0.002232395,-0.000499201,-0.006189019,-0.001921687,0.000181281,-0.001752052,-0.000706169,-0.001479162,-0.00066571,-0.001467849,-0.001290397,0.013198758
25/01/2018,-0.001291087,-0.003567807,0.00140635,0.002400042,-0.000915173,0.002237389,0.000461209,0.000377883,0.002214481,9.06E-05,0.001558867,0.00185436,-0.000683826,0.005078976,0.001383504,-0.000183609,-0.008429119
26/01/2018,0.01358115,0.008424987,0.013680312,0.007284751,0.008829675,0.014109037,0.011638911,0.003584133,-0.002978167,9.06E-05,-0.002722838,-0.000616976,0.000798612,-0.001325575,0.001899888,-0.000185343,0.002318393
27/01/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/01/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/01/2018,-0.014357173,-0.009189605,-0.006387361,-0.004147187,-0.006193073,-0.007572695,-0.006910625,-0.005639164,-0.002505504,0,-0.001951798,-0.00238156,-0.003532427,-0.00265467,-0.0054302,-0.001845273,-0.00693909
30/01/2018,-0.013107651,-0.007589338,-0.009881884,-0.010359912,-0.011465049,-0.015350452,-0.010667667,-0.009577909,-0.002319071,0,-0.001955615,-0.002387245,-0.003430857,-0.003409901,-0.00173326,-0.000184016,-0.003881988
31/01/2018,0.007542321,-0.001911073,0.002327267,-0.005747246,-0.001176864,0.005766844,0.000927622,-0.005216929,0.000290717,0.000453039,0.000980663,0.002481819,0.001721063,0.002086596,0.001475749,-0.000369805,0.007014809
01/02/2018,-0.012368954,0.002554006,-0.002750667,0.004180309,0.001093745,-0.000984767,-0.001003937,0.003133608,-0.005152356,-0.000451157,-0.003841859,-0.005116052,-0.001875184,-0.00440273,-0.000435146,-0.000579632,0.003869969
02/02/2018,-0.024719772,-0.021652209,-0.020034993,-0.020713148,-0.023283017,-0.02304987,-0.021412216,-0.019254097,-0.003703616,0.000181215,-0.00186899,-0.00124449,-0.006338329,-0.005116654,-0.007739239,-0.001666556,-0.01310717
03/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/02/2018,-0.033626218,-0.040789917,-0.041075227,-0.038524305,-0.041566403,-0.042779323,-0.041076049,-0.03841889,0.008217341,0.000271774,0.002955966,0.003737548,-0.005567215,0.000589977,-0.005696039,0.003154143,0.00390625
06/02/2018,0.029200793,0.019453599,0.023732609,0.013974839,0.013378575,0.024263924,0.018493321,0.011966107,-0.004366336,-0.0002717,0.000197613,-0.004078562,0.00606464,-0.002022359,0.00185076,-0.000369608,-0.012451362
07/02/2018,-0.029902045,-0.013534595,-0.008024766,0.000807382,-0.002746408,-0.00337067,-0.005459296,0.001001899,-0.002923656,0,-0.001573064,-0.002225249,-0.003709757,-0.002786152,-0.001759576,-0.001294959,-0.005516154
08/02/2018,-0.033449295,-0.024741245,-0.039611629,-0.032490667,-0.033762756,-0.042278093,-0.037164935,-0.029364761,0.00087954,9.06E-05,0.000393886,-0.002052488,-0.00872705,-0.004318026,-0.011280493,-0.00055619,0.002377179
09/02/2018,0.017575886,0.006917879,0.01818284,0.008673256,0.012505664,0.019914004,0.015414506,0.009144611,-0.001757535,-9.06E-05,-0.001181191,-0.003128719,-0.002817264,-0.003231019,-0.00294095,0.00092693,-0.001581028
10/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2018,0.014243697,0.013285337,0.01529726,0.011024518,0.011261296,0.017505209,0.013724856,0.009471039,-0.000293867,0,0.001182588,0.000717496,0.006827762,0,0.001609133,-0.000926071,0.003958828
13/02/2018,0.007549801,-0.003842811,0.003233376,0.002889481,0.002515013,0.004348237,0.003364258,0.002159642,0.001663377,-0.000181183,0.000197807,0.000716982,-0.003156754,-0.000341258,-0.00365939,0.00037043,0.006309148
14/02/2018,0.024045504,0.019740947,0.015212098,0.020494693,0.012093059,0.018352978,0.013084645,0.017982469,-0.006056812,0,-0.003345105,-0.000896019,0.001758999,-0.003669546,-0.002239664,-0.001112586,0.017241379
15/02/2018,0.018717601,0.006453467,0.015238788,0.012412126,0.009471105,0.012383904,0.012956157,0.010916071,0.000294607,0.000181215,0.000591516,0.000537978,0.008078841,0.004710956,0.006553842,-0.000370706,0.000770416
16/02/2018,-0.003674142,0.003537316,-0.000438914,0.001893876,0.000876775,-0.001003377,-0.000119633,0.003533965,0.002358748,0.000181183,0.001578961,0.001612486,0.004065018,0.002983741,0.006600698,0.002783887,-0.003079292
17/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/02/2018,-0.012909162,-0.010134935,-0.002689276,-0.005041735,-0.009812029,-0.000183477,-0.006057215,-0.008217239,-0.001078656,-9.06E-05,-0.000590234,-0.000804656,-0.003470117,-0.004250133,-0.006557414,-0.001480959,-0.013899614
21/02/2018,-0.00135948,-0.003783799,-0.003700878,0.000950413,-0.006989283,-0.004752317,-0.005252183,0.001052259,-0.002944028,0.000181166,-0.003351038,-0.00286459,-0.004527244,-0.005462933,-0.003478592,0.000186034,-0.004698512
22/02/2018,0.002721144,0.004245586,0.001511103,-0.000791338,0.000713243,0.001652555,0.00120908,-0.001576188,0.001378023,0,0.000988245,0.000897611,0.000700047,0.00137335,0.001074282,0.000926586,0.006294256
23/02/2018,0.016113043,0.01001138,0.016786166,0.01261391,0.015669296,0.015678124,0.016424596,0.01302625,0.003833126,9.14E-05,0.002765111,0.003677716,0.006641676,0.00462824,0.007510814,0.00166563,-0.001563722
24/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/02/2018,0.008679488,0.007928758,0.011997304,0.00797403,0.011132239,0.011735565,0.011524998,0.006558883,0.001175217,-9.14E-05,-0.000196155,0.001250696,0.001736536,0.001279598,0.002751088,0.000185519,0.001566171
27/02/2018,-0.028131368,-0.015296722,-0.011732552,-0.012047592,-0.01369742,-0.009369037,-0.012764072,-0.014387514,-0.003129375,9.14E-05,-0.00118282,-0.002498846,-0.002657964,-0.004345164,-0.001858996,-0.000185484,-0.010946052
28/02/2018,-0.013621929,-0.010431377,-0.00890238,-0.013869437,-0.013448179,-0.009456797,-0.011105172,-0.015776732,0.002354399,0,0,0.001431654,-0.001506284,0.001882403,-0.002127831,0.000925891,0.000790514
01/03/2018,-0.000172529,-0.013006625,-0.015347864,-0.005572547,-0.011581884,-0.017912241,-0.013194707,-0.002660369,0.004299505,0.000218849,0.003012492,0.003037771,-0.006599181,-0.001022338,-0.00363989,0.001719136,-0.003159558
02/03/2018,0.003797841,0.002952814,0.006210658,0.019907173,0.004416891,0.003240403,0.005324119,0.016005342,-0.003709047,-9.14E-05,-0.001771938,-0.000801935,0.005629352,-0.003172856,0.003398755,-0.001291808,0.004754358
03/03/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/03/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/03/2018,0.000173441,0.004078372,0.011206301,0.007326019,0.011935156,0.011904575,0.011481378,0.008926727,-0.001273744,0,-0.001184646,-0.000623843,0,-0.000344054,-0.001515473,0.000739373,-0.001577287
06/03/2018,0.009457807,0.008347904,0.002740824,0.011740352,0.002394503,0.002918565,0.002517961,0.010799674,-9.79E-05,9.14E-05,0.001777189,-0.000267693,0.00139905,0.00086043,0.001517774,-0.00110909,0.011058452
07/03/2018,0.000681064,-0.001118668,0.00254455,0.010371604,-0.003715814,0.002364058,-0.000438784,0.008817388,0,9.05E-05,0.000591974,0,-0.002445189,-0.000343876,-0.001069428,0.001664632,-0.00703125
08/03/2018,-0.00017015,0.00291277,0.005699187,0.001524711,0.003463404,0.00435524,0.004666564,-0.002041424,0.002060362,0.000272429,0.000197836,0.000981612,0.001167282,0.001978428,8.93E-05,0.000553389,-0.001573564
09/03/2018,0.020772492,0.007370983,0.018229659,0.015830845,0.016194581,0.019600865,0.017309268,0.01598286,-0.002153792,0,-0.001576723,-0.001515654,0.003614793,-0.00351944,0.001962902,-0.000553083,0.000788022
10/03/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/03/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/03/2018,0.002168797,0.00155254,-0.000181928,0.001948129,-0.001915928,-0.000620454,-0.000975505,0.001761936,0.002354838,0,0,0.00071423,-0.00162652,0.001291979,-0.000178243,0.000736721,0
13/03/2018,-0.009153994,-0.006198928,-0.007380189,-0.005683045,-0.005584194,-0.007534466,-0.006601641,-0.004648652,0.001663851,9.05E-05,-0.000198109,0.000803151,-0.003142086,8.60E-05,-0.001603396,0.000552982,0.002362205
14/03/2018,0.002687773,0.001559803,-0.00304735,-0.002657702,-0.00745782,-0.005359714,-0.005269253,-0.004732766,0.001954182,-9.05E-05,0.000986967,0.001693796,-0.001167282,0.002236808,0.002230936,0.002212401,-0.000785546
15/03/2018,-0.003686716,-0.000222712,-0.000488355,-0.006735995,-0.001502898,0.000898099,-0.000948817,-0.005009206,-0.000389818,-9.13E-05,0.000197953,8.86E-05,0.000701078,0.001029857,-0.000801198,0.000182691,-0.006289308
16/03/2018,-0.002184802,-0.001334958,-0.000183964,0.003188427,0.002478752,0.001166228,0.001028804,0.005607867,-0.001171191,0.00027238,-0.000591857,-0.001690207,0.002102309,0.001114531,-8.92E-05,0.000551356,-0.002373418
17/03/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/03/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/03/2018,-0.010785514,-0.0082419,-0.015475625,-0.009787544,-0.011215811,-0.011380915,-0.013360035,-0.009632537,-0.000976389,-9.05E-05,0.000198031,-0.000624308,-0.004079368,-0.003340328,-0.004187883,0,0.002379064
20/03/2018,0.010903109,0.000898025,0.003478572,0.002904066,-0.000714385,0.00761481,0.001762683,-0.000255731,-0.00195597,0,-0.000986188,-0.001515888,0.001989586,-0.003522913,-0.002058251,0.000552742,-0.004746835
21/03/2018,0.005561187,0.002468573,-0.004768208,0.005486555,0.001429792,-0.003508971,-0.002319464,0.005824253,0.00068606,0.000317579,-0.000394487,0.002143836,0.000350567,-0.000603599,0.003048883,-0.000919038,0.017488076
22/03/2018,-0.032512592,-0.018356626,-0.026396066,-0.022514577,-0.023285146,-0.032644187,-0.024852689,-0.021874803,0.004112252,-0.00022701,0.001578571,0.002941109,-0.005954819,0.001725611,-0.002950168,0.0031249,-0.00390625
23/03/2018,-0.019227915,-0.012316017,-0.022560711,-0.021899006,-0.020038308,-0.025074686,-0.021293357,-0.021519672,0.001364923,0.000362795,0.000395906,0.000533388,-0.002584036,-0.003187342,-0.004034365,-0.000367482,0.014117647
24/03/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/03/2018,0.032673743,0.017813943,0.031408188,0.023236121,0.022886915,0.033973075,0.027400345,0.021859819,-0.002726765,-9.05E-05,-0.000591739,-0.00177682,0.006477103,0.003543163,0.006031295,0.000183808,0.004640371
27/03/2018,-0.017444629,-0.008197194,-0.024094484,-0.022087895,-0.00972028,-0.02673157,-0.017328622,-0.019370335,0.005663239,0.000317464,0.001578277,0.003826417,-0.000936121,0.003616756,0.001521033,0.001832688,-0.006158584
28/03/2018,-0.004524796,0.004821217,-0.005407165,-0.004919231,0.000833383,-0.006103406,-0.002799674,-0.000332424,-0.000194338,-0.000136491,-0.000591157,0,-0.000468499,0.002659551,0.002590985,0,-0.01394268
29/03/2018,0.021157078,0.010967049,0.015720408,0.013023606,0.011658305,0.016311643,0.014414872,0.010112208,0.002039354,0.000453079,0.001576723,0.002127494,0.003397523,0.004535372,0.005346377,0.001097264,0
30/03/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/03/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/04/2018,-0.018836182,-0.014916107,-0.024183621,-0.026551867,-0.02112649,-0.031533359,-0.023132805,-0.024369299,0.001017602,-6.45E-05,-0.00013918,0.00099427,-0.00386027,-0.000537943,-0.001916352,0.000403458,0.012568735
03/04/2018,0.010471808,0.007799854,0.012227398,0.01223631,0.013546999,0.011796203,0.012686283,0.01431183,-0.003199646,0,-0.000790051,-0.000620087,0.002825196,-0.00264969,0.000712539,0,-0.007757952
04/04/2018,0.000690475,0.002277578,0.012664943,0.014751661,0.010232839,0.011561746,0.011524898,0.012712472,-0.000583853,9.04E-05,-0.000986462,-0.000532405,0.002230107,0,0.001157657,0,0.001563722
05/04/2018,0.002416534,0.007493675,0.006253274,0.00629732,0.007664892,0.008571976,0.007224247,0.00828035,-0.002531295,9.12E-05,-0.000789572,-0.002837952,0.000819387,0.000342715,-0.000355873,-0.002559247,-0.005464481
06/04/2018,-0.018250093,-0.008114261,-0.023704848,-0.019661089,-0.02001258,-0.026158862,-0.022009086,-0.019945194,0.004391935,0,0.001976434,0.004002802,-0.002222776,0.002998874,0.00151273,0.002200231,0.005494505
07/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/04/2018,0.001402261,0.00863576,0.004919989,0.003723939,0.003141276,0.004169505,0.004065092,0.001197381,0.00019416,0.000180794,-0.000986268,-0.000177168,0.003752683,0.00051236,-0.000977252,0.00018323,0.00234192
10/04/2018,0.018564883,0.011041102,0.017894783,0.019080153,0.015106717,0.022501557,0.016486472,0.01886541,-0.001748371,-9.04E-05,0.000197825,-0.000442998,0.003621872,0.000256277,-0.001600606,-0.000914303,0.003115265
11/04/2018,0.000687388,-0.004680456,-0.00603039,0.002600002,-0.004809422,-0.007177692,-0.005296948,0.002151439,0.000972947,9.04E-05,0.002171878,0.00292508,0.000349081,0.000682622,0.00035638,0.000181682,0.006987578
12/04/2018,-0.000343458,0.003807298,0.009422024,0.008144114,0.007112444,0.015790957,0.008379937,0.006830889,-0.003596916,0,-0.000984907,-0.001590845,0.003607542,-0.002729537,0,-0.000731642,-0.01156515
13/04/2018,-0.008937569,0.000891773,-0.002940224,-0.006586022,-0.002806678,-0.009926917,-0.002783967,-0.005233958,0.000877704,9.12E-05,0.000197552,0.001416338,0.00058005,0.000342468,0.000801301,0.000732178,0.007020281
14/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/04/2018,0.001386696,0.001783568,0.007887156,0.00833916,0.008716321,0.006904856,0.008128052,0.009223773,-0.000487328,0,-0.000395026,-0.000883959,0.001506388,8.52E-05,-0.001245888,-0.000181649,0.001549187
17/04/2018,0.001386322,0.005116015,0.015970947,0.014793312,0.004230638,0.016627951,0.010750373,0.010877629,0.000585334,0,-0.000197591,0.001504631,0.000462641,8.57E-05,-0.002137395,0.001280186,0.000773395
18/04/2018,0.007781669,0.00597644,0.001379327,0.002632027,0,0.002310133,0.00056392,0.00267418,-0.003898878,0,0.00019763,-0.002032417,-0.00104046,-0.005129369,0,-0.00036458,0
19/04/2018,-0.00566331,-0.004620727,-0.007943903,-0.00954159,-0.002420563,-0.001936421,-0.005476122,-0.006921588,-0.002740218,9.04E-05,-0.001972145,-0.00159338,-0.003126254,-0.003780504,-0.003481112,-0.002742908,-0.000772798
20/04/2018,-0.011391132,-0.0048627,-0.010843381,-0.007084864,-0.00566019,-0.00655787,-0.008097076,-0.005371274,-0.003335999,9.12E-05,-0.000395963,-0.003458404,-0.002438975,-0.004053757,-0.00438933,-0.000367401,-0.008507347
21/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/04/2018,-0.007855039,-0.001111216,-0.001656463,-0.003850245,0.001626403,-0.002696938,-0.000448978,-0.001478761,-0.000984992,0,-0.000394233,-0.00026691,-0.00267823,-0.000433114,-0.002429207,-0.001100922,-0.007800312
24/04/2018,-0.005455068,-0.004446595,-0.019216795,-0.009894075,-0.006946021,-0.018086351,-0.013638604,-0.005730086,-0.001182251,9.04E-05,-0.000594414,-0.002759383,-0.001984214,-0.002945805,-0.001532922,0.000367941,0.005503145
25/04/2018,-0.006015489,-0.002233228,0.001561588,-0.00286275,0.002634071,0.001518517,0.002566522,-0.001489486,-0.002170781,0,-0.002968171,-0.001517657,0.000116918,-0.003128249,-0.003613248,-0.000917827,-0.007818608
26/04/2018,0.012103788,0.007386308,0.01624747,0.006681247,0.003624125,0.016116798,0.010282127,0.004604676,0.002867414,9.03E-05,0.001588874,0.002592472,0.00350878,0.00296378,0.000815902,0.002021413,-0.003152088
27/04/2018,0.006331071,0.001111711,0.000769175,-0.001866615,0.00171571,0.000560549,0.001062569,-0.001420127,0.001676381,0.000181515,0.00019664,0.003209781,-0.000466528,0.002259478,0.000815236,0.001098833,0.004743083
28/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/04/2018,-0.00646591,-0.005327719,-0.006647325,-0.007844352,-0.009643576,-0.00736722,-0.008165841,-0.008856527,0.001082826,0,0.001189058,0.000799734,-0.000699302,-0.000866893,-0.003167478,0,-0.007081039
01/05/2018,-0.004574116,-0.000892171,0.006625429,0.005707411,-0.00309354,0.006200373,0.002140711,0.004891694,-0.001561603,7.53E-05,0.000266229,-0.00284982,0.000731402,-0.002695484,-0.001811034,0.000414135,-0.007131537
02/05/2018,-0.008129004,-0.00134026,-0.005238256,0.004737222,-0.009037317,-0.008869304,-0.006818873,0.003764431,0.000197441,4.52E-05,0.001387421,0.001252334,-0.000351274,-0.000785543,-0.007942874,-0.000732009,0
03/05/2018,-0.003028646,0.002013087,0.000321088,-0.006010338,-0.004882077,0.002166316,-0.002357796,-0.005431709,0.002564941,0,0.001979283,0.001250768,-0.000117132,0.000174599,-0.001104512,0.001833889,0.004788508
04/05/2018,0.005004074,0.003793783,0.014833637,0.011833174,0.011200954,0.010527134,0.013266727,0.01248291,9.78E-05,0.000181461,0.000395075,0.000267605,0.000702877,0.001397014,0.000829439,-0.000549664,0.002382844
05/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/05/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/05/2018,-0.005690013,-0.000221847,0.005189245,0.010046277,0.001281466,0.007999377,0.00310955,0.008476424,-0.000491552,4.60E-05,0.000295249,0.000178738,0.000936511,-0.001133577,-0.004142649,0.000731606,0
08/05/2018,0.00447146,0,6.29E-05,0.004641754,-0.000365758,0.004245144,-4.08E-05,0.004966577,-0.001673643,-4.60E-05,0.000889245,-0.00178362,-0.001520406,-0.000349046,-0.005916129,-0.002011707,0
